date,sentiment,body
2024-09-11,0.2863,"""Like many of you, I watched the debate tonight,"" Swift said in the post. ""I will be casting my vote for Kamala Harris and Tim Walz in the 2024 Presidential Election. I'm voting for @kamalaharris ..."
2024-09-11,-0.0745,"""Black Vote, Black Power,"" a collaboration between Keith Boykin and Word In Black,

examines the issues, the candidates, and what's at stake for Black America in the 2024 presidential ..."
2024-09-11,0.3961,"Taylor Swift revealed that she'll be casting her vote for Vice President Kamala Harris in the 2024 presidential election, and she's urged her enormous fandom to do their research and head to the ..."
2024-09-11,0.451,"Taylor Swift has officially made her endorsement following the presidential debate.

Swift posted to Instagram Tuesday night announcing that she will be voting for Vice President Kamala Harris and ..."
2024-09-11,0.2471,"Swift also addressed doctored AI images that claimed that she endorsed Donald Trump in the past.

US pop megastar Taylor Swift endorsed Democratic Vice President Kamala Harris late on Tuesday after ..."
2024-09-11,0.2863,"""Like many of you, I watched the debate tonight,"" Swift said in the post. ""I will be casting my vote for Kamala Harris and Tim Walz in the 2024 Presidential Election. I'm voting for @kamalaharris ..."
2024-09-11,0.2,"Taylor Swift dramatically endorsed Kamala Harris just moments after the presidential debate in one of the biggest moments of the monumental night in the 2024 race.

The megastar made the bombshell ..."
2024-09-11,0.451,"Taylor Swift has officially made her endorsement following the presidential debate.

Swift posted to Instagram Tuesday night announcing that she will be voting for Vice President Kamala Harris and ..."
2024-09-11,0.2863,"""Like many of you, I watched the debate tonight,"" Swift said in the post. ""I will be casting my vote for Kamala Harris and Tim Walz in the 2024 Presidential Election. I'm voting for @kamalaharris ..."
2024-09-11,0.2863,"""Like many of you, I watched the debate tonight,"" Swift said in the post. ""I will be casting my vote for Kamala Harris and Tim Walz in the 2024 Presidential Election. I'm voting for @kamalaharris ..."
2024-09-11,0.451,"Taylor Swift has officially made her endorsement following the presidential debate.

Swift posted to Instagram Tuesday night announcing that she will be voting for Vice President Kamala Harris and ..."
2024-09-11,0.2863,"""Like many of you, I watched the debate tonight,"" Swift said in the post. ""I will be casting my vote for Kamala Harris and Tim Walz in the 2024 Presidential Election. I'm voting for @kamalaharris ..."
2024-09-11,0.2863,"""Like many of you, I watched the debate tonight,"" Swift said in the post. ""I will be casting my vote for Kamala Harris and Tim Walz in the 2024 Presidential Election. I'm voting for @kamalaharris ..."
2024-09-11,0.2863,"""Like many of you, I watched the debate tonight,"" Swift said in the post. ""I will be casting my vote for Kamala Harris and Tim Walz in the 2024 Presidential Election. I'm voting for @kamalaharris ..."
2024-09-11,0.451,"Taylor Swift has officially made her endorsement following the presidential debate.

Swift posted to Instagram Tuesday night announcing that she will be voting for Vice President Kamala Harris and ..."
2024-09-11,0.2863,"""Like many of you, I watched the debate tonight,"" Swift said in the post. ""I will be casting my vote for Kamala Harris and Tim Walz in the 2024 Presidential Election. I'm voting for @kamalaharris ..."
2024-09-11,-0.1373,"US Presidential debate: Harris mocks Trump's crowd sizes at rallies

Kamala Harris landed blow after blow on a visibly riled Donald Trump during Tuesday night's presidential debate, which saw former ..."
2024-09-11,-0.5059,"facebook icon

Ukraine launched its largest wave of drone attacks deep inside Russia Monday night, including a deadly attack on the capital city of Moscow.

The wave of drone attacks killed one ..."
2024-09-11,0.498,"WASHINGTON (TND) -- After months of speculation and anticipation, pop megastar Taylor Swift formally endorsed Kamala Harris for president in an Instagram post shared following her debate with Donald ..."
2024-09-11,0.2863,"""Like many of you, I watched the debate tonight,"" Swift said in the post. ""I will be casting my vote for Kamala Harris and Tim Walz in the 2024 Presidential Election. I'm voting for @kamalaharris ..."
2024-09-11,0.2784,"Taylor Swift has endorsed Kamala Harris for president just moments after the end of her presidential debate against Donald Trump.

In an Instagram post on Tuesday night, the pop star said she had done ..."
2024-09-11,0.2863,"""Like many of you, I watched the debate tonight,"" Swift said in the post. ""I will be casting my vote for Kamala Harris and Tim Walz in the 2024 Presidential Election. I'm voting for @kamalaharris ..."
2024-09-11,0.451,"Taylor Swift has officially made her endorsement following the presidential debate.

Swift posted to Instagram Tuesday night announcing that she will be voting for Vice President Kamala Harris and ..."
2024-09-01,0.4902,"Donald Trump's Bold Strategy to Transform US into Global Crypto Hub

Donald Trump is once again grabbing attention with a new plan. The former President announced via X that he will unveil a strategy ..."
2024-09-01,0.0118,"COLOMBO (News 1st) - The Department of Posts said that 95 percent of the postal ballot papers for the presidential election have been distributed.

Senior Deputy Postmaster General Rajitha Ranasinghe ..."
2024-09-01,0.0118,"COLOMBO (News 1st) - The Department of Posts said that 95 percent of the postal ballot papers for the presidential election have been distributed.

Senior Deputy Postmaster General Rajitha Ranasinghe ..."
2024-09-01,-0.3176,"The Georgia State Election Board is facing criticism for changing rules, specifically one that involves the certification of election results.

There have also been calls for board members Janelle ..."
2024-09-01,0.1608,"First of all, Jokowi I didn't know why Prabowo was synonymous with the number 08. However, after thinking about it further, Jokowi felt that the number was indeed suitable for Prabowo.

""At first, I ..."
2024-09-01,-0.1843,"As the 2024 election looms, the Biden administration is accelerating efforts to distribute billions in clean-energy loans, fearing the program could stall if former President Donald Trump is ..."
2024-09-01,0.2157,"The opinions expressed by contributors are their own and do not necessarily represent the views of RedState.com.

Karl Rove has some opinions on the state of the 2024 presidential election, and as ..."
2024-09-01,-0.0824,"Former U.S. Rep. Joe Walsh said Vice President Kamala Harris must stop her âprevent defenseâ campaign strategy to secure victory in November.

Vice President Kamala Harris slammed former ..."
2024-09-01,0.1451,"Another hot crypto project, Polymarket, had more volume in August than all NFTs across all chains combined, according to analytics platform CryptoSlam.

The crypto industry has always generated its ..."
2024-09-01,-0.1843,"As the 2024 election looms, the Biden administration is accelerating efforts to distribute billions in clean-energy loans, fearing the program could stall if former President Donald Trump is ..."
2024-09-01,-0.1843,"As the 2024 election looms, the Biden administration is accelerating efforts to distribute billions in clean-energy loans, fearing the program could stall if former President Donald Trump is ..."
2024-09-01,-0.1843,"As the 2024 election looms, the Biden administration is accelerating efforts to distribute billions in clean-energy loans, fearing the program could stall if former President Donald Trump is ..."
2024-09-01,0.0039,"EXCLUSIVE: Former President Trump unleashed on Vice President Kamala Harris in a wide-ranging interview on Fox News' ""Life, Liberty & Levin.""

Fox News Channel host Mark Levin sat down with the former ..."
2024-08-31,0.0353,"EXCLUSIVE: Former President Trump unleashed on Vice President Kamala Harris in a wide-ranging interview on Fox News' ""Life, Liberty & Levin.""

Fox News Channel host Mark Levin sat down with the former ..."
2024-08-31,-0.0118,"EXCLUSIVE: Former President Trump unleashed on Vice President Kamala Harris in a wide-ranging interview on Fox News' ""Life, Liberty & Levin.""

Fox News Channel host Mark Levin sat down with the former ..."
2024-08-31,-0.0902,"(AP) -- Robert F. Kennedy Jr. is suing the North Carolina State Board of Elections in a last-ditch attempt to get his name removed the state's ballot ahead of the 2024 presidential election.

The ..."
2024-08-31,-0.1843,"As the 2024 election looms, the Biden administration is accelerating efforts to distribute billions in clean-energy loans, fearing the program could stall if former President Donald Trump is ..."
2024-08-31,0.098,"For years now, U.S. Vice President Kamala Harris has claimed she once worked at McDonald's while at college. As the 2024 presidential election gains momentum, her campaign has increasingly highlighted ..."
